game_id,season,week,posteam,defteam,play_type,down,ydstogo,yardline_100,passer_player_id,rusher_player_id,receiver_player_id,air_yards,yards_after_catch,rushing_yards,pass_touchdown,rush_touchdown,return_touchdown,interception,fumble_lost,pass_attempt,complete_pass,reception,receiving_yards
2025_02_ATL_MIN,2025,2,ATL,MIN,run,1,10,54,NA,00-0037263,NA,NA,NA,4,0,0,0,0,0,0,0,0,NA
2025_02_ATL_MIN,2025,2,ATL,MIN,run,2,6,50,NA,00-0037263,NA,NA,NA,13,0,0,0,0,0,0,0,0,NA
2025_02_ATL_MIN,2025,2,ATL,MIN,run,1,10,37,NA,00-0037263,NA,NA,NA,17,0,0,0,0,0,0,0,0,NA
2025_02_ATL_MIN,2025,2,ATL,MIN,run,1,10,20,NA,00-0037263,NA,NA,NA,1,0,0,0,0,0,0,0,0,NA
2025_02_ATL_MIN,2025,2,NA,NA,no_play,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA
2025_02_ATL_MIN,2025,2,ATL,MIN,run,2,9,19,NA,00-0038542,NA,NA,NA,2,0,0,0,0,0,0,0,0,NA
2025_02_ATL_MIN,2025,2,NA,NA,no_play,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA
2025_02_ATL_MIN,2025,2,ATL,MIN,run,3,7,17,NA,00-0038542,NA,NA,NA,6,0,0,0,0,0,0,0,0,NA
2025_02_ATL_MIN,2025,2,NA,NA,no_play,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA
2025_02_ATL_MIN,2025,2,ATL,MIN,no_play,4,1,11,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA
2025_02_ATL_MIN,2025,2,ATL,MIN,run,1,6,6,NA,00-0037263,NA,NA,NA,1,0,0,0,0,0,0,0,0,NA
2025_02_ATL_MIN,2025,2,ATL,MIN,run,2,5,5,NA,00-0037263,NA,NA,NA,5,0,1,0,0,0,0,0,0,NA
2025_02_ATL_MIN,2025,2,ATL,MIN,extra_point,NA,0,15,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA
2025_02_ATL_MIN,2025,2,MIN,ATL,kickoff,NA,0,35,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA
2025_02_ATL_MIN,2025,2,MIN,ATL,pass,1,10,70,00-0039923,NA,00-0037525,1,NA,NA,0,0,0,0,0,1,0,0,NA
2025_02_ATL_MIN,2025,2,MIN,ATL,pass,2,10,70,00-0039923,NA,00-0035229,6,6,NA,0,0,0,0,0,1,1,1,12
2025_02_ATL_MIN,2025,2,MIN,ATL,pass,1,10,58,00-0039923,NA,00-0036322,18,4,NA,0,0,0,0,0,1,1,1,22
2025_02_ATL_MIN,2025,2,MIN,ATL,pass,1,10,36,00-0039923,NA,00-0036322,33,NA,NA,0,0,0,1,0,1,0,0,NA
2025_02_ATL_MIN,2025,2,ATL,MIN,run,1,10,97,NA,00-0037263,NA,NA,NA,7,0,0,0,0,0,0,0,0,NA
2025_02_ATL_MIN,2025,2,ATL,MIN,run,2,3,90,NA,00-0037263,NA,NA,NA,2,0,0,0,0,0,0,0,0,NA
2025_02_ATL_MIN,2025,2,ATL,MIN,run,3,1,88,NA,00-0037263,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA
2025_02_ATL_MIN,2025,2,NA,NA,no_play,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA
2025_02_ATL_MIN,2025,2,ATL,MIN,punt,4,1,88,NA,NA,NA,NA,NA,NA,0,0,0,0,1,0,0,0,NA
2025_02_ATL_MIN,2025,2,ATL,MIN,qb_kneel,1,10,44,NA,00-0039917,NA,NA,NA,-1,0,0,0,0,0,0,0,0,NA
2025_02_ATL_MIN,2025,2,ATL,MIN,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025_02_BUF_NYJ,2025,2,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025_02_BUF_NYJ,2025,2,NYJ,BUF,kickoff,NA,0,35,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA
2025_02_BUF_NYJ,2025,2,NYJ,BUF,run,1,10,64,NA,00-0038120,NA,NA,NA,2,0,0,0,0,0,0,0,0,NA
2025_02_BUF_NYJ,2025,2,NYJ,BUF,run,2,8,62,NA,00-0038120,NA,NA,NA,-3,0,0,0,0,0,0,0,0,NA
2025_02_BUF_NYJ,2025,2,NYJ,BUF,pass,3,11,65,00-0036945,NA,00-0037740,22,NA,NA,0,0,0,0,0,1,0,0,NA
2025_02_BUF_NYJ,2025,2,NYJ,BUF,punt,4,11,65,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA
2025_02_BUF_NYJ,2025,2,BUF,NYJ,run,1,10,81,NA,00-0036980,NA,NA,NA,2,0,0,0,0,0,0,0,0,NA
2025_02_BUF_NYJ,2025,2,BUF,NYJ,pass,2,8,79,00-0034857,NA,00-0038679,16,NA,NA,0,0,0,0,0,1,0,0,NA
2025_02_BUF_NYJ,2025,2,BUF,NYJ,run,3,8,79,NA,00-0034857,NA,NA,NA,40,0,0,0,0,0,0,0,0,NA
2025_02_BUF_NYJ,2025,2,BUF,NYJ,pass,1,10,34,00-0034857,NA,00-0038933,3,1,NA,0,0,0,0,0,1,1,1,4
2025_02_BUF_NYJ,2025,2,BUF,NYJ,run,2,6,30,NA,00-0037248,NA,NA,NA,4,0,0,0,0,0,0,0,0,NA
2025_02_BUF_NYJ,2025,2,BUF,NYJ,run,3,2,26,NA,00-0039875,NA,NA,NA,1,0,0,0,0,0,0,0,0,NA
2025_02_BUF_NYJ,2025,2,BUF,NYJ,run,4,1,25,NA,00-0039875,NA,NA,NA,4,0,0,0,0,0,0,0,0,NA
2025_02_BUF_NYJ,2025,2,BUF,NYJ,run,1,10,21,NA,00-0037248,NA,NA,NA,3,0,0,0,0,0,0,0,0,NA
2025_02_BUF_NYJ,2025,2,BUF,NYJ,pass,2,7,18,00-0034857,NA,NA,-3,NA,NA,0,0,0,0,0,1,0,0,NA
2025_02_BUF_NYJ,2025,2,BUF,NYJ,no_play,3,19,30,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA
2025_02_BUF_NYJ,2025,2,BUF,NYJ,run,1,10,15,NA,00-0037248,NA,NA,NA,8,0,0,0,0,0,0,0,0,NA
2025_02_BUF_NYJ,2025,2,BUF,NYJ,run,2,2,7,NA,00-0037248,NA,NA,NA,6,0,0,0,0,0,0,0,0,NA
2025_02_BUF_NYJ,2025,2,BUF,NYJ,run,1,1,1,NA,00-0037248,NA,NA,NA,1,0,1,0,0,0,0,0,0,NA
2025_02_BUF_NYJ,2025,2,BUF,NYJ,extra_point,NA,0,15,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA
2025_02_BUF_NYJ,2025,2,NYJ,BUF,kickoff,NA,0,35,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA
2025_02_BUF_NYJ,2025,2,NYJ,BUF,run,1,10,81,NA,00-0036945,NA,NA,NA,1,0,0,0,0,1,0,0,0,NA
2025_02_BUF_NYJ,2025,2,BUF,NYJ,run,1,10,24,NA,00-0037248,NA,NA,NA,5,0,0,0,0,0,0,0,0,NA
2025_02_BUF_NYJ,2025,2,BUF,NYJ,pass,2,5,19,00-0034857,NA,00-0035689,4,3,NA,0,0,0,0,0,1,1,1,7
2025_02_BUF_NYJ,2025,2,BUF,NYJ,pass,1,10,12,00-0034857,NA,00-0035537,-4,NA,NA,0,0,0,0,0,1,0,0,NA
2025_02_BUF_NYJ,2025,2,BUF,NYJ,run,2,10,12,NA,00-0037248,NA,NA,NA,2,0,0,0,0,0,0,0,0,NA
2025_02_BUF_NYJ,2025,2,BUF,NYJ,pass,3,8,10,00-0034857,NA,00-0038933,10,NA,NA,0,0,0,0,0,1,0,0,NA
2025_02_BUF_NYJ,2025,2,BUF,NYJ,field_goal,4,8,10,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA
2025_02_BUF_NYJ,2025,2,NYJ,BUF,kickoff,NA,0,35,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA
2025_02_BUF_NYJ,2025,2,NYJ,BUF,run,1,10,75,NA,00-0038120,NA,NA,NA,12,0,0,0,0,0,0,0,0,NA
2025_02_BUF_NYJ,2025,2,NYJ,BUF,pass,1,10,63,00-0036945,NA,00-0037740,15,3,NA,0,0,0,0,0,1,1,1,18
2025_02_BUF_NYJ,2025,2,NYJ,BUF,run,1,10,45,NA,00-0040582,NA,NA,NA,-10,0,0,0,0,0,0,0,0,NA
2025_02_BUF_NYJ,2025,2,NYJ,BUF,pass,2,20,55,00-0036945,NA,00-0040582,18,NA,NA,0,0,0,0,0,1,0,0,NA
2025_02_BUF_NYJ,2025,2,NYJ,BUF,pass,3,20,55,00-0036945,NA,00-0037740,4,NA,NA,0,0,0,0,0,1,0,0,NA
2025_02_BUF_NYJ,2025,2,NYJ,BUF,punt,4,20,55,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA
2025_02_BUF_NYJ,2025,2,BUF,NYJ,pass,1,10,80,00-0034857,NA,00-0038933,3,0,NA,0,0,0,0,0,1,1,1,3
2025_02_BUF_NYJ,2025,2,BUF,NYJ,run,2,7,77,NA,00-0034857,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA
2025_02_BUF_NYJ,2025,2,BUF,NYJ,pass,3,7,77,00-0033869,NA,00-0036988,16,16,NA,0,0,0,0,0,1,1,1,32
2025_02_BUF_NYJ,2025,2,BUF,NYJ,run,1,10,45,NA,00-0035537,NA,NA,NA,3,0,0,0,0,0,0,0,0,NA
2025_02_BUF_NYJ,2025,2,BUF,NYJ,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025_02_BUF_NYJ,2025,2,BUF,NYJ,pass,2,7,42,00-0034857,NA,00-0035689,3,NA,NA,0,0,0,0,0,1,0,0,NA
2025_02_BUF_NYJ,2025,2,BUF,NYJ,no_play,3,7,42,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA
2025_02_BUF_NYJ,2025,2,BUF,NYJ,run,1,10,37,NA,00-0037248,NA,NA,NA,3,0,0,0,0,0,0,0,0,NA
2025_02_BUF_NYJ,2025,2,BUF,NYJ,pass,2,7,34,00-0034857,NA,00-0037261,11,NA,NA,0,0,0,0,0,1,0,0,NA
2025_02_BUF_NYJ,2025,2,BUF,NYJ,pass,3,7,34,00-0034857,NA,00-0036988,16,NA,NA,0,0,0,0,0,1,0,0,NA
2025_02_BUF_NYJ,2025,2,BUF,NYJ,field_goal,4,7,34,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA
2025_02_BUF_NYJ,2025,2,NYJ,BUF,kickoff,NA,0,35,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA
2025_02_BUF_NYJ,2025,2,NYJ,BUF,run,1,10,68,NA,00-0038120,NA,NA,NA,-5,0,0,0,0,0,0,0,0,NA
2025_02_BUF_NYJ,2025,2,NYJ,BUF,pass,2,15,73,00-0036945,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,0,NA
2025_02_BUF_NYJ,2025,2,NYJ,BUF,run,3,25,83,NA,00-0039794,NA,NA,NA,8,0,0,0,0,0,0,0,0,NA
2025_02_BUF_NYJ,2025,2,NYJ,BUF,punt,4,17,75,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA
2025_02_BUF_NYJ,2025,2,BUF,NYJ,run,1,10,73,NA,00-0035537,NA,NA,NA,3,0,0,0,0,0,0,0,0,NA
2025_02_BUF_NYJ,2025,2,BUF,NYJ,pass,2,7,70,00-0034857,NA,00-0039901,5,2,NA,0,0,0,0,0,1,1,1,7
2025_02_BUF_NYJ,2025,2,BUF,NYJ,pass,1,10,63,00-0034857,NA,00-0039901,16,-4,NA,0,0,0,0,0,1,1,1,12
2025_02_BUF_NYJ,2025,2,BUF,NYJ,run,1,10,51,NA,00-0037248,NA,NA,NA,7,0,0,0,0,0,0,0,0,NA
2025_02_BUF_NYJ,2025,2,BUF,NYJ,run,2,3,44,NA,00-0037248,NA,NA,NA,44,0,1,0,0,0,0,0,0,NA
2025_02_BUF_NYJ,2025,2,BUF,NYJ,extra_point,NA,0,15,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA
2025_02_BUF_NYJ,2025,2,NYJ,BUF,kickoff,NA,0,35,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA
2025_02_BUF_NYJ,2025,2,NYJ,BUF,run,1,10,63,NA,00-0036945,NA,NA,NA,7,0,0,0,0,0,0,0,0,NA
2025_02_BUF_NYJ,2025,2,NYJ,BUF,run,2,3,56,NA,00-0038120,NA,NA,NA,6,0,0,0,0,0,0,0,0,NA
2025_02_BUF_NYJ,2025,2,NYJ,BUF,run,1,10,50,NA,00-0036945,NA,NA,NA,11,0,0,0,0,0,0,0,0,NA
2025_02_BUF_NYJ,2025,2,NYJ,BUF,run,1,10,39,NA,00-0038120,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA
2025_02_BUF_NYJ,2025,2,NYJ,BUF,run,2,10,39,NA,00-0038120,NA,NA,NA,4,0,0,0,0,0,0,0,0,NA
2025_02_BUF_NYJ,2025,2,NYJ,BUF,run,3,6,35,NA,00-0036945,NA,NA,NA,3,0,0,0,0,0,0,0,0,NA
2025_02_BUF_NYJ,2025,2,NYJ,BUF,field_goal,4,3,32,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA
2025_02_BUF_NYJ,2025,2,BUF,NYJ,kickoff,NA,0,35,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA
2025_02_BUF_NYJ,2025,2,BUF,NYJ,pass,1,10,75,00-0034857,NA,00-0035689,-1,13,NA,0,0,0,0,0,1,1,1,12
2025_02_BUF_NYJ,2025,2,BUF,NYJ,run,1,10,63,NA,00-0039875,NA,NA,NA,4,0,0,0,0,0,0,0,0,NA
2025_02_BUF_NYJ,2025,2,BUF,NYJ,no_play,2,6,59,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA
2025_02_BUF_NYJ,2025,2,BUF,NYJ,run,2,16,69,NA,00-0034857,NA,NA,NA,7,0,0,0,0,0,0,0,0,NA
2025_02_BUF_NYJ,2025,2,BUF,NYJ,pass,3,9,62,00-0034857,NA,00-0038933,4,14,NA,0,0,0,0,0,1,1,1,18
2025_02_BUF_NYJ,2025,2,BUF,NYJ,pass,1,10,44,00-0034857,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,0,NA
2025_02_BUF_NYJ,2025,2,BUF,NYJ,pass,2,11,45,00-0034857,NA,00-0039901,5,2,NA,0,0,0,0,0,1,1,1,7
2025_02_BUF_NYJ,2025,2,NA,NA,no_play,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA
2025_02_BUF_NYJ,2025,2,BUF,NYJ,no_play,3,4,38,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA
2025_02_BUF_NYJ,2025,2,BUF,NYJ,pass,3,14,48,00-0034857,NA,00-0038933,12,NA,NA,0,0,0,0,0,1,0,0,NA
2025_02_BUF_NYJ,2025,2,BUF,NYJ,punt,4,14,48,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA
2025_02_BUF_NYJ,2025,2,NYJ,BUF,pass,1,10,87,00-0036945,NA,00-0038120,2,5,NA,0,0,0,0,0,1,1,1,7
2025_02_BUF_NYJ,2025,2,NA,NA,no_play,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA
2025_02_BUF_NYJ,2025,2,NYJ,BUF,run,2,3,80,NA,00-0036945,NA,NA,NA,27,0,0,0,0,0,0,0,0,NA
2025_02_BUF_NYJ,2025,2,NA,NA,no_play,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA
2025_02_BUF_NYJ,2025,2,NYJ,BUF,pass,1,10,53,00-0036945,NA,00-0039798,4,NA,NA,0,0,0,0,0,1,0,0,NA
2025_02_BUF_NYJ,2025,2,NYJ,BUF,pass,2,10,53,00-0036945,NA,00-0040736,3,NA,NA,0,0,0,0,0,1,0,0,NA
2025_02_BUF_NYJ,2025,2,NYJ,BUF,pass,3,10,53,00-0036945,NA,00-0037740,10,NA,NA,0,0,0,0,0,1,0,0,NA
2025_02_BUF_NYJ,2025,2,NYJ,BUF,punt,4,10,53,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA
2025_02_BUF_NYJ,2025,2,BUF,NYJ,qb_kneel,1,10,90,NA,00-0034857,NA,NA,NA,-1,0,0,0,0,0,0,0,0,NA
2025_02_BUF_NYJ,2025,2,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025_02_BUF_NYJ,2025,2,BUF,NYJ,kickoff,NA,0,35,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA
2025_02_BUF_NYJ,2025,2,BUF,NYJ,run,1,10,79,NA,00-0037248,NA,NA,NA,7,0,0,0,0,0,0,0,0,NA
2025_02_BUF_NYJ,2025,2,BUF,NYJ,run,2,3,72,NA,00-0037248,NA,NA,NA,8,0,0,0,0,0,0,0,0,NA
2025_02_BUF_NYJ,2025,2,BUF,NYJ,run,1,10,64,NA,00-0037248,NA,NA,NA,5,0,0,0,0,0,0,0,0,NA
2025_02_BUF_NYJ,2025,2,BUF,NYJ,run,2,5,59,NA,00-0037248,NA,NA,NA,-5,0,0,0,0,0,0,0,0,NA
2025_02_BUF_NYJ,2025,2,BUF,NYJ,pass,3,10,64,00-0034857,NA,00-0036980,12,19,NA,0,0,0,0,0,1,1,1,31
2025_02_BUF_NYJ,2025,2,BUF,NYJ,pass,1,10,33,00-0034857,NA,00-0035689,-7,NA,NA,0,0,0,0,0,1,0,0,NA
2025_02_BUF_NYJ,2025,2,BUF,NYJ,pass,2,10,33,00-0034857,NA,00-0037261,4,8,NA,0,0,0,0,0,1,1,1,12
2025_02_BUF_NYJ,2025,2,BUF,NYJ,run,1,10,21,NA,00-0037248,NA,NA,NA,3,0,0,0,0,0,0,0,0,NA
2025_02_BUF_NYJ,2025,2,BUF,NYJ,pass,2,7,18,00-0034857,NA,00-0037248,-6,9,NA,0,0,0,0,0,1,1,1,3
2025_02_BUF_NYJ,2025,2,BUF,NYJ,run,3,4,15,NA,00-0037248,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA
2025_02_BUF_NYJ,2025,2,BUF,NYJ,field_goal,4,4,15,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA
2025_02_BUF_NYJ,2025,2,NYJ,BUF,kickoff,NA,0,35,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA
2025_02_BUF_NYJ,2025,2,NYJ,BUF,run,1,10,81,NA,00-0038120,NA,NA,NA,6,0,0,0,0,0,0,0,0,NA
2025_02_BUF_NYJ,2025,2,NYJ,BUF,run,2,4,75,NA,00-0038120,NA,NA,NA,1,0,0,0,0,0,0,0,0,NA
2025_02_BUF_NYJ,2025,2,NYJ,BUF,pass,3,3,74,00-0036945,NA,00-0038120,2,0,NA,0,0,0,0,0,1,1,1,2
2025_02_BUF_NYJ,2025,2,NYJ,BUF,punt,4,1,72,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA
2025_02_BUF_NYJ,2025,2,BUF,NYJ,pass,1,10,79,00-0034857,NA,00-0040194,-2,7,NA,0,0,0,0,0,1,1,1,5
2025_02_BUF_NYJ,2025,2,BUF,NYJ,run,2,5,74,NA,00-0037248,NA,NA,NA,7,0,0,0,0,0,0,0,0,NA
2025_02_BUF_NYJ,2025,2,BUF,NYJ,pass,1,10,67,00-0034857,NA,00-0036988,15,0,NA,0,0,0,0,0,1,1,1,15
2025_02_BUF_NYJ,2025,2,BUF,NYJ,run,1,10,52,NA,00-0037248,NA,NA,NA,6,0,0,0,0,0,0,0,0,NA
2025_02_BUF_NYJ,2025,2,BUF,NYJ,run,2,4,46,NA,00-0037248,NA,NA,NA,3,0,0,0,0,0,0,0,0,NA
2025_02_BUF_NYJ,2025,2,NA,NA,no_play,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA
2025_02_BUF_NYJ,2025,2,BUF,NYJ,pass,3,1,43,00-0034857,NA,00-0035689,13,NA,NA,0,0,0,0,0,1,0,0,NA
2025_02_BUF_NYJ,2025,2,BUF,NYJ,run,4,1,43,NA,00-0034857,NA,NA,NA,7,0,0,0,0,0,0,0,0,NA
2025_02_BUF_NYJ,2025,2,BUF,NYJ,run,1,10,31,NA,00-0037248,NA,NA,NA,14,0,0,0,0,0,0,0,0,NA
2025_02_BUF_NYJ,2025,2,BUF,NYJ,run,1,10,17,NA,00-0037248,NA,NA,NA,1,0,0,0,0,0,0,0,0,NA
2025_02_BUF_NYJ,2025,2,BUF,NYJ,run,2,7,14,NA,00-0039875,NA,NA,NA,4,0,0,0,0,0,0,0,0,NA
2025_02_BUF_NYJ,2025,2,BUF,NYJ,run,3,3,10,NA,00-0034857,NA,NA,NA,6,0,0,0,0,0,0,0,0,NA
2025_02_BUF_NYJ,2025,2,BUF,NYJ,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025_02_BUF_NYJ,2025,2,BUF,NYJ,run,1,4,4,NA,00-0036980,NA,NA,NA,4,0,1,0,0,0,0,0,0,NA
2025_02_BUF_NYJ,2025,2,BUF,NYJ,extra_point,NA,0,15,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA
2025_02_BUF_NYJ,2025,2,NYJ,BUF,kickoff,NA,0,35,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA
2025_02_BUF_NYJ,2025,2,NYJ,BUF,pass,1,10,67,00-0036945,NA,00-0038120,-6,NA,NA,0,0,0,0,0,1,0,0,NA
2025_02_BUF_NYJ,2025,2,NYJ,BUF,pass,2,10,67,00-0036945,NA,NA,19,NA,NA,0,0,0,0,0,1,0,0,NA
2025_02_BUF_NYJ,2025,2,NYJ,BUF,pass,3,10,67,00-0036945,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,0,NA
2025_02_BUF_NYJ,2025,2,NYJ,BUF,punt,4,19,76,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA
2025_02_BUF_NYJ,2025,2,BUF,NYJ,run,1,10,61,NA,00-0039875,NA,NA,NA,-1,0,0,0,0,0,0,0,0,NA
2025_02_BUF_NYJ,2025,2,BUF,NYJ,pass,2,11,62,00-0034857,NA,NA,-5,NA,NA,0,0,0,0,0,1,0,0,NA
2025_02_BUF_NYJ,2025,2,BUF,NYJ,pass,3,23,74,00-0034857,NA,00-0038933,-3,15,NA,0,0,0,0,0,1,1,1,12
2025_02_BUF_NYJ,2025,2,BUF,NYJ,punt,4,11,62,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA
2025_02_BUF_NYJ,2025,2,NYJ,BUF,no_play,1,10,85,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA
2025_02_BUF_NYJ,2025,2,NYJ,BUF,pass,1,15,90,00-0028118,NA,00-0037740,13,1,NA,0,0,0,0,0,1,1,1,14
2025_02_BUF_NYJ,2025,2,NYJ,BUF,pass,1,10,61,00-0028118,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,0,NA
2025_02_BUF_NYJ,2025,2,NYJ,BUF,run,2,10,61,NA,00-0028118,NA,NA,NA,4,0,0,0,0,0,0,0,0,NA
2025_02_BUF_NYJ,2025,2,NYJ,BUF,pass,3,6,57,00-0028118,NA,00-0037740,4,0,NA,0,0,0,0,0,1,1,1,4
2025_02_BUF_NYJ,2025,2,NYJ,BUF,pass,4,2,53,00-0028118,NA,00-0040582,4,4,NA,0,0,0,0,0,1,1,1,8
2025_02_BUF_NYJ,2025,2,NYJ,BUF,pass,1,10,45,00-0028118,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,0,NA
2025_02_BUF_NYJ,2025,2,NA,NA,no_play,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA
2025_02_BUF_NYJ,2025,2,NYJ,BUF,run,2,20,55,NA,00-0028118,NA,NA,NA,2,0,0,0,0,0,0,0,0,NA
2025_02_BUF_NYJ,2025,2,NYJ,BUF,pass,3,18,53,00-0028118,NA,00-0037740,-5,NA,NA,0,0,0,0,0,1,0,0,NA
2025_02_BUF_NYJ,2025,2,NYJ,BUF,punt,4,18,53,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA
2025_02_BUF_NYJ,2025,2,BUF,NYJ,run,1,10,85,NA,00-0039875,NA,NA,NA,4,0,0,0,0,0,0,0,0,NA
2025_02_BUF_NYJ,2025,2,NA,NA,no_play,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA
2025_02_BUF_NYJ,2025,2,BUF,NYJ,run,2,6,81,NA,00-0039875,NA,NA,NA,-2,0,0,0,0,0,0,0,0,NA
2025_02_BUF_NYJ,2025,2,BUF,NYJ,pass,3,8,83,00-0033869,NA,00-0038679,9,NA,NA,0,0,0,0,0,1,0,0,NA
2025_02_BUF_NYJ,2025,2,BUF,NYJ,punt,4,8,83,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA
2025_02_BUF_NYJ,2025,2,NYJ,BUF,run,1,10,54,NA,00-0038120,NA,NA,NA,6,0,0,0,0,0,0,0,0,NA
2025_02_BUF_NYJ,2025,2,NYJ,BUF,pass,2,4,48,00-0028118,NA,00-0036427,22,NA,NA,0,0,0,0,0,1,0,0,NA
2025_02_BUF_NYJ,2025,2,NYJ,BUF,pass,3,4,48,00-0028118,NA,00-0039798,21,NA,NA,0,0,0,0,0,1,0,0,NA
2025_02_BUF_NYJ,2025,2,NYJ,BUF,pass,4,4,48,00-0028118,NA,00-0039798,0,6,NA,0,0,0,0,0,1,1,1,6
2025_02_BUF_NYJ,2025,2,NYJ,BUF,pass,1,10,42,00-0028118,NA,00-0037740,10,4,NA,0,0,0,0,0,1,1,1,14
2025_02_BUF_NYJ,2025,2,NYJ,BUF,run,1,10,28,NA,00-0028118,NA,NA,NA,15,0,0,0,0,0,0,0,0,NA
2025_02_BUF_NYJ,2025,2,NA,NA,no_play,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA
2025_02_BUF_NYJ,2025,2,NYJ,BUF,pass,1,10,13,00-0028118,NA,00-0040736,5,0,NA,0,0,0,0,0,1,1,1,5
2025_02_BUF_NYJ,2025,2,NYJ,BUF,run,2,5,8,NA,00-0039794,NA,NA,NA,3,0,0,0,0,0,0,0,0,NA
2025_02_BUF_NYJ,2025,2,NYJ,BUF,pass,3,2,5,00-0028118,NA,00-0039794,0,NA,NA,0,0,0,0,0,1,0,0,NA
2025_02_BUF_NYJ,2025,2,NA,NA,no_play,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA
2025_02_BUF_NYJ,2025,2,NYJ,BUF,pass,4,2,5,00-0028118,NA,00-0037805,5,0,NA,1,0,0,0,0,1,1,1,5
2025_02_BUF_NYJ,2025,2,NYJ,BUF,extra_point,NA,0,15,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA
